"","MESSAGE_BODY","MESSAGE_FAVORITES_COUNT","MESSAGE_POSTED_TIME","MESSAGE_RETWEET_COUNT","MESSAGE_ACTION","USER_GENDER","USER_FOLLOWERS_COUNT","USER_SCREEN_NAME","USER_CITY","X10"
"802","RT @DeSalesMedia: Check out the shirts pilgrims from @BrooklynDiocese will be wearing all week at #WYD2016, from @DeSalesMedia! #WYDOB http<U+0089><db>_","0","00:22.0","6","share","unknown","1331","TabletNewspaper","NEW YORK CITY",NA
"803","RT @DeSalesMedia: Watch the USA National Gathering at #WYDMercyCentre live via https://t.co/QdLoglwJyl #WYDOB https://t.co/WGl0aZKo04","0","26:14.0","2","share","unknown","1198","NETnyTV","Brooklyn",NA
"804","RT @DeSalesMedia: VictoriaRose1995 from Instagram's #WYDOB shows youth from St. Mel's, Qns, were all smiles for #PopeFrancis #WYD2016 https<U+0089><db>_","0","34:47.0","4","share","unknown","330","NuestraVozDOB","NEW YORK CITY",NA
"805","RT @katie_lynn_rose: SO honored to intv the man who saved a saint. Exclusive tn 7:30pm @currentsny @NETnyTV #MotherTeresa @DeSalesMedia htt<U+0089><db>_","0","24:31.0","2","share","unknown","331","NuestraVozDOB","NEW YORK CITY",NA
"806","RT @DeSalesMedia: .@FDNY parade of flags for 9/11 Requiem Mass @StJoseph_BK watch live https://t.co/9I103RmNaY https://t.co/PPy7SyxIvg","0","55:14.0","1","share","unknown","886","currentsny","Brooklyn",NA
"807","RT @DeSalesMedia: .@FDNY parade of flags for 9/11 Requiem Mass @StJoseph_BK watch live https://t.co/9I103RmNaY https://t.co/PPy7SyxIvg","0","32:24.0","4","share","unknown","1434","BrooklynDiocese","Brooklyn",NA
"808","@DeSalesMedia https://t.co/iXKchb0cPh","0","05:00.0","0","post",NA,"1784","marketingdoctor","New York City",NA
"809","RT @DeSalesMedia: Christmas to-do lists can be long, don't forget the most important 'to-do.' Here's our new video! https://t.co/yhnI9JAf3N<U+0089><db>_","0","51:36.0","7","share","female","137","berlykim22",NA,NA
"810","RT @DeSalesMedia: .@Pontifex's message for World Communications Day, handwritten by the man himself! #WCDnyc #BrooklynCatholic https://t.co<U+0089><db>_","0","44:52.0","3","share","unknown","1121","BrooklynDiocese","Brooklyn",NA
"811","RT @DeSalesMedia: .@FatherRosica: We are promoters of culture of encounter. We are living sacraments of the embrace between God<U+0089><U+06EA>s riches &amp;<U+0089><db>_","0","45:34.0","3","share","male","503","StJoseph_BK","NEW YORK CITY",NA
"812","@DennisPoust @FatherRosica  @BpDiMarzio I'm convinced @DeSalesMedia is one of the great treasures of the church in the area of media","0","22:10.0","0","post","male","3755","FrMichaelDuffy","East Farmingdale",NA
"813","RT @berlykim22: #WCDnyc @currentsny news team representing @DeSalesMedia @TabletNewspaper @NETnyTV https://t.co/4sA6YpG74c","0","15:51.0","6","share","male","69","StSaviourHSAlum",NA,NA
"814","RT @DeMedievalist: .@DeSalesMedia attending @schillermatt ""Budgeting is our mission tool' #CMC16 https://t.co/Q11OrOYMTa","0","12:15.0","2","share","female","478","nbisbal","Brooklyn",NA
"815",".@DeSalesMedia representing at #CMC16 Banquet &amp; Presentation #stl https://t.co/lnNgqX84Ll","0","12:45.0","0","post","male","130","DeMedievalist","NEW YORK CITY",NA
"816","RT @DeSalesMedia: Welcome to the 21st academy on the Academy Network: @HCJCANY in Richmond Hill, Queens! https://t.co/KJmeiVpUCz https://t.<U+0089><db>_","0","16:38.0","6","share","unknown","320","NuestraVozDOB","NEW YORK CITY",NA
"817","RT @berlykim22: Amazing job @MonsignorH #RNC opening prayer @DeSalesMedia @TabletNewspaper @StJoseph_BK @NETnyTV @BrooklynDiocese https://t<U+0089><db>_","0","17:05.0","2","share","unknown","1166","DeSalesMedia","Brooklyn",NA
"818",".@MonsignorH delivers the invocation at #RNC2016 @BrooklynDiocese @DeSalesMedia https://t.co/PSOXIYPSBq","0","58:23.0","0","post","male","641","DennisPoust","Albany",NA
"819","RT @DeSalesMedia: Check out the shirts pilgrims from @BrooklynDiocese will be wearing all week at #WYD2016, from @DeSalesMedia! #WYDOB http<U+0089><db>_","0","19:51.0","2","share","unknown","1327","BrooklynDiocese","Brooklyn",NA
"820","RT @DeSalesMedia: Let the flame of love wrap around our world","so there will be no more violence and injustice."" #WYDOB #WYD2016 https://t<U+0089><db>_""","http://twitter.com/NETnyTV/statuses/758033955761389568","19:13.0","en","id:twitter.com:2252505529","609","25:12.0","Catholic cable TV network available on @VerizonFiOS 48 in New York and CT, TWC 97, Cablevision 30, and streamed online. Part of @DeSalesMedia.","Kings County"
"821","On the floor of the DNC during President Obama's speech. @currentsny @DeSalesMedia @NETnyTV https://t.co/qG3W5VAYoi","0","58:25.0","0","post","female","153","AnchorLiz","Brooklyn",NA
"822","RT @AnchorLiz: On the floor of the DNC during President Obama's speech. @currentsny @DeSalesMedia @NETnyTV https://t.co/qG3W5VAYoi","0","07:16.0","1","share","unknown","1191","DeSalesMedia","Brooklyn",NA
"823","RT @DeSalesMedia: #WYD2016 Pilgrims from St. Patrick in Bay Ridge showing their USA pride in Krakow! (Photo via @StPatsBrooklyn)#WYDOB http<U+0089><db>_","0","56:11.0","1","share","male","61","StPatsBrooklyn","Brooklyn",NA
"824","RT @DeSalesMedia: St. Teresa of Avila is the 39th Parish on the Parish Network! Check them out at https://t.co/koCVfKme5W https://t.co/5JCO<U+0089><db>_","0","25:12.0","3","share","unknown","268","catholics_count",NA,NA
"825","RT @DeSalesMedia: Laura &amp; Clara of @BrooklynDiocese Catholic Telemedia Network, @ctnbrooklyn, preparing 'Welcome to the Family!' goody bags<U+0089><db>_","0","23:45.0","1","share","male","618","StJoseph_BK","NEW YORK CITY",NA
"826","RT @DeSalesMedia: Monsignor Sanchez De Toca y Alameda at Vatican's First Global Conference on Faith and Sports being interviewed on @NETnyT<U+0089><db>_","0","21:10.0","5","share","unknown","1289","NETnyTV","Brooklyn",NA
"827","RT @DeSalesMedia: The Swiss Guard from the Paul IV Audience Hal, Vatican this morning at #PopeFrancis' first global conference on faith and<U+0089><db>_","0","51:55.0","7","share","unknown","1489","BrooklynDiocese","Brooklyn",NA
"828","Why is @BayRidgeDems not condemning @HillaryClinton ppl for their offensive remarks about the Catholic Church? @DeSalesMedia","0","50:20.0","0","post","male","258","frgelfant","NEW YORK CITY",NA
"829","RT @DeSalesMedia: New York needs to #InvestinEd! I join #NYGovCuomo in standing up #ForOpportunity for all students. http://t.co/LdRApfmFqd","0","05:20.0","0","post","male","281","aderkon","Brooklyn",NA
"830","#WCDnyc @DeSalesMedia Bishop Paul Sanchez and parish family at Our Lady Queen of Martyrs' volunteer appreciation day. http://t.co/1DihK9PgLH","0","25:46.0","1","post","unknown","0","OLQMcomm",NA,NA
"831","Watch today video blog from #Biking4vocations #vocations #Pray @DRVCvocations @DeSalesMedia  https://t.co/QulUoG9d39","0","19:44.0","0","post","unknown","771","ncdvd",NA,NA
"832","And the ride for Christ continues #biking4Vocations #Prayer #Vocations @DRVCvocations @DeSalesMedia  https://t.co/vTYDJlpoka","0","45:23.0","0","post","unknown","771","ncdvd",NA,NA
"833","RT @DeSalesMedia: #CMC15 @CatholicPress @USCCB @KofC @EWTN http://t.co/PoMCARRkF8","0","41:33.0","2","share",NA,"55","SHSSRC","Brooklyn",NA
"834","RT @stjohnsCampMin: Check out these @famvin Vincentians! NET TV - Wake Up the World - Vincentian Priests (Ep 5) https://t.co/VPttt7J2Ek @desalesmedia @netnytv","0","34:54.0","1","share","unknown","775","famvin",NA,NA
"835","RT @DeMedievalist: This Eve: The billboard welcoming Pope Francis to NYC almost complete! @DeSalesMedia #PopeInUSA #PopeInUS @Pontifex http://t.co/GVtzwef8kt","0","51:35.0","9","share","unknown","346","philmac48",NA,NA
"836","The press is on the move to see #PopeFrancis arrive in NYC #PopeinNYC @DeSalesMedia #PopeInDC http://t.co/OQySd0LEFp","2","56:24.0","2","post","male","75","DeMedievalist","NEW YORK CITY",NA
"837","RT @CNS_Rhina: Mural en Nueva York de #papafrancisco, tama_o rascacielos (foto izq de @DeSalesMedia) http://t.co/XZ4CClPWbX","0","34:40.0","9","share","female","834","KimberleyMonari","San Diego",NA
"838","@austeni @DeSalesMedia @NETnyTV @TabletNewspaper 
Buen viaje, y gracias!","0","24:15.0","0","post","unknown","174","NuestraVozDOB","NEW YORK CITY",NA
"839","RT @DeSalesMedia: .@MonsignorH on Pope: He is teaching the people the prayer 'Jesus make my heart like yours' because he is a pastor first. #PopeInUSA","0","12:13.0","1","share","male","285","StJoseph_BK","NEW YORK CITY",NA
"840","RT @DeSalesMedia: Whoever designed the Festival of Families stage really knew what they were doing. And the #WMF2015 logo is fabulous. http://t.co/9yx9rVKLuf","0","49:39.0","1","share","unknown","302","mandamaria","NEW YORK CITY",NA
"841","#PopeInUSA #LIVECoverage: http://t.co/9bSPcnFcXr @desalesmedia @TabletNewspaper","0","50:51.0","3","post",NA,"808","futuresinedu","NEW YORK CITY",NA
"842","RT @NETnyTV: DID YOU KNOW? @DeSalesMedia designed the book used by #PopeFrancis @Sept11Memorial ceremony earlier? #PopeinNYC http://t.co/oB0P8NL6Ir","0","59:54.0","1","share","unknown","800","DeSalesMedia","Brooklyn",NA
"843","RT @DeSalesMedia: Some more photos of the volunteers getting everything ready to feed the hungry tonight! #PopeInUSA #PopeInNYC http://t.co/Wdg9LOHadA","0","47:46.0","7","share","female","1326","doboff","Brooklyn",NA
"844","RT @DeSalesMedia: #PopeFrancis prays the Our Father with the crowd gathered at @CathCharitiesNY #PopeInUSA #PopeInNYC http://t.co/HKkLthCbnD","0","56:30.0","1","share","unknown","3859","CathCharitiesNY","York",NA
"845","RT @DeMedievalist: .@DeSalesMedia's @Artdignam @ewilkinson_ed + @syracusa61 with Shepherd 1 at JFK #PopeinNYC #PopeInPhilly #PopeInUSA http://t.co/yYlGOkskhm","0","22:54.0","2","share","male","47","syracusa61","Brooklyn",NA
"846","RT @DeMedievalist: Monsignor Harrington of @DeSalesMedia bidding adieu to Vatican Press at JFK #PopeFrancis #PopeinNYC @dobpress http://t.co/792NFAc8ii","0","26:39.0","4","share","unknown","338","emmcinnis2","Memphis",NA
"847","RT @DeMedievalist: Crowds at JFK waiting for departure of #PopeFrancis #PopeinNYC to #PopeInPhilly #PopeinUS @DeSalesMedia http://t.co/pAOIVbttDy","0","39:33.0","2","share","unknown","799","JDPasricha","York",NA
"848","RT @SFBK_SWA: Our student athletes helping @desalesmedia in making sandwiches &amp; loading vans for the #popeinusa! #TerrierPride http://t.co/mIFcKFYjln","0","54:21.0","10","share","female","613","sfbkad",NA,NA
"849","Fr. Torres celebrates Holy Mass for the staff of @DeSalesMedia in the studio of NetTV @BrooklynDiocese #PopeInPhilly http://t.co/E57Gnfd7XP","3","26:00.0","5","post","unknown","816","NETnyTV","NEW YORK CITY",NA
"850","@DeSalesMedia Louie thanks you too! http://t.co/qSQuEL5OQi","0","50:02.0","2","post","male","164","frgelfant","NEW YORK CITY",NA
"851","RT @DeSalesMedia: Join us for a Young Adult Mass and Fellowship on Nov. 6 at 7PM at SS Peter and Paul Parish in Brooklyn! https://t.co/LuIjiuZK10","0","11:27.0","2","share","male","240","JamesKuroly",NA,NA
"852","Journalists covering pope must resist temptation to write only about conflict, @JohnThavis says at @desalesmedia conference #WCDnyc","0","16:20.0","0","post","female","919","livlivinglife",NA,NA
"853","@GibsonWrites  #WCDnyc  Religion is out. Spirituality is in. Francis best Pope to lead this movement. Church has new mission. @DeSalesMedia","0","34:25.0","0","post","male","31","DeMedievalist","NEW YORK CITY",NA
"854","RT @DeSalesMedia: A number of labor unions have shown support for #EducationTaxCredit! http://t.co/PjxYXT2ua1 Show yours by emailing your assembly member!","0","58:04.0","2","share","unknown","626","currentsny","Brooklyn",NA
"855","RT @DeMedievalist: This Eve: The billboard welcoming Pope Francis to NYC almost complete! @DeSalesMedia #PopeInUSA #PopeInUS @Pontifex http://t.co/GVtzwef8kt","0","44:07.0","16","share","unknown","603","NETnyTV","Brooklyn",NA
"856","It was a great weekend! Thanks for the article @BrooklynDiocese @desalesmedia @tabletnewspaper http://t.co/HitheObRMh #SteubieNYC","3","50:10.0","2","post","unknown","879","stjohnsCampMin",NA,NA
"857","RT @DeSalesMedia: #PopeFrancis: Jesus said go out to all, go out in my name and embrace life as it is #PopeInDC #PopeInUS #PapaEnUS http://t.co/jPTkP5Ffuy""","0","24:58.0","4","share","male","71","DeMedievalist","NEW YORK CITY",NA
"858","RT @DeSalesMedia: #PopeFrancis: I appreciate unfailing commitment of the Church in America to the cause of life and that of families, the reason for my visit","0","46:35.0","1","share","unknown","736","NETnyTV","Brooklyn",NA
"859","RT @futuresinedu: Here is your #PopeInUSA #LIVECoverage brought to you by @DeSalesMedia and @TabletNewspaper: http://t.co/SDfG1UJNMv","0","36:13.0","3","share","male","301","StJoseph_BK","NEW YORK CITY",NA
"860","RT @DeSalesMedia: Check out a photo from @MonsignorH inside the Papal Helicopter! #PopeInUSA #PopeInNYC http://t.co/zOYlGxpBZC","0","57:56.0","3","share","female","78","berlykim22",NA,NA
"861","RT @CFBQ: LIVE #PopeInUSA coverage: http://t.co/0xj5jZMGKu @desalesmedia @TabletNewspaper","0","52:32.0","1","share","unknown","793","DeSalesMedia","Brooklyn",NA
"862","RT @DeSalesMedia: #PopeFrancis: In this place of pain and remembrance, I am full of hope. #PopeInNYC #PopeInUSA http://t.co/RAygU7NdCN","0","13:44.0","2","share","female","53","AndreaSoLoyal",NA,NA
"863","RT @KateMeany: Shepard 1 has landed to cheers in Washington DC. @Pontifex has landed in the USA! @NETnyTV @DeSalesMedia #PopeInUSA","0","57:25.0","3","share","unknown","71","SHSSRC","Brooklyn",NA
"864","RT @nbisbal: Set your alarms! The dream team @DeSalesMedia @NETnyTV @currentsny will be back at 3:30 p.m. #PopeInUSA #PapaEnUSA https://t.co/w14B2uUA1h","0","32:19.0","9","share","male","59","gabrielteleaire","Brooklyn",NA
"865",".@DeSalesMedia's @Artdignam @ewilkinson_ed + @syracusa61 with Shepherd 1 at JFK #PopeinNYC #PopeInPhilly #PopeInUSA http://t.co/yYlGOkskhm","4","17:26.0","2","post","male","85","DeMedievalist","NEW YORK CITY",NA
"866","RT @DeSalesMedia: Proudly announcing the launch of @BrooklynDiocese new PrayForMe site. Leave your prayers at: https://t.co/D1L2BBItH6 https://t.co/Gk7UrDnVSN","0","55:21.0","5","share","male","81","DeMedievalist","NEW YORK CITY",NA
"867","RT @DeSalesMedia: On Wed., 12/16, Grand Army Plaza, 4-5PM: Blessing of Nativity by @BpDiMarzio + #Christmas Tree Lighting + Caroling. https://t.co/Z6VLZvKBzm","0","15:37.0","4","share","female","87","berlykim22",NA,NA
"868","RT @DeSalesMedia: 1/24 was the feast day of #StFrancisdeSales, patron of Catholic Press, journalists+educators, and our patron saint! #Broo<U+0089><db>_","0","50:37.0","1","share","female","93","berlykim22",NA,NA
"869","RT @DeSalesMedia: #PopeFrancis gives a blessing to the crowds before heading inside the nunciature. #PopeInMexico #PapaEnMex https://t.co/N<U+0089><db>_","0","48:05.0","3","share","male","418","StJoseph_BK","NEW YORK CITY",NA
"870","RT @NETnyTV: Photos from our @DeSalesMedia team in #PapaenCHPS of the faithful. #PopeInMexico #PapEnMex @TabletNewspaper https://t.co/oedLv<U+0089><db>_","0","05:47.0","4","share","female","236","MariaPiaNegro",NA,NA
"871","RT @DeSalesMedia: 7PM: #TheologyOnTap w/ @themostmrchris- Confession: Where Mercy Abounds @MojaveNYC #Astoria https://t.co/IDSwhlaV5M https<U+0089><db>_","0","35:35.0","1","share","male","465","StJoseph_BK","NEW YORK CITY",NA
"872","Thank you, @DeSalesMedia! https://t.co/vAl4zCeG1k","0","49:44.0","0","post","unknown","880","futuresinedu","Brooklyn",NA
"873","RT @DeSalesMedia: #BCHSR has begun at @StJohnsU! @stjohnsCampMin https://t.co/m5HTqMyGz1","0","30:50.0","1","share","male","490","StJoseph_BK","NEW YORK CITY",NA
"874","Una domanda inquietante di Msgr. K. Harrington @DeSalesMedia:""Comunicare o fare propaganda?"" In @ChurchCSeminar https://t.co/tsk4KyRON1","0","48:31.0","0","post",NA,"38","almeida_cecilio","Roma Capitale",NA
"875","RT @diocesemetuchen: A behind the scenes look: Bishop-elect Checchio is interviewed by @DeSalesMedia before the Mass of Ordination. https:/<U+0089><db>_","0","22:24.0","1","share","female","14","SaintMarySA","South Amboy",NA
"876","RT @DeSalesMedia: .@BpDiMarzio: Would like to have more panels &amp; discussions w/ @SheenCenter on these issues in the future. Dialogue binds<U+0089><db>_","0","35:53.0","1","share","unknown","1109","NETnyTV","Brooklyn",NA
"877","RT @FatherRosica: Thanks to @DeSalesMedia for an excellent #WCD2016 conference @BrooklynDiocese Mille grazie! (Photos by Robert Longo) http<U+0089><db>_","0","35:21.0","7","share","male","88","CHC1969","Brooklyn",NA
"878","RT @berlykim22: #CMC16 #CMC16 friendsponsor @DeSalesMedia @TabletNewspaper @NETnyTV https://t.co/Isf4RKqgqh","0","19:24.0","3","share","male","116","DeMedievalist","NEW YORK CITY",NA
"879",".@DeSalesMedia attending Podcasting: Going Beyond a Recorded Homilies w/ @BillyAtwell from @RaleighDiocese #CMC16 https://t.co/w9QuOBTFOe","0","34:46.0","0","post","male","118","DeMedievalist","NEW YORK CITY",NA
"880","RT @berlykim22: Pope Francis reading the award winning @TabletNewspaper @CatholicPress #cmc16 @DeSalesMedia https://t.co/EVzDpMnknc","0","25:30.0","4","share","unknown","1116","DeSalesMedia","Brooklyn",NA
"881","RT @DeSalesMedia: Catch the 111th Independence Day Parade on Sat. June 25, sponsored by @KofC! https://t.co/tFWuKrF5Lo https://t.co/heAcIbP<U+0089><db>_","0","25:08.0","1","share","unknown","1245","BrooklynDiocese","Brooklyn",NA
"882","@currentsny @DeSalesMedia Republicans did not turn off cameras, they called a recess. Cameras NEVER operate when in recess.","0","05:09.0","0","post","male","241","frgelfant","NEW YORK CITY",NA
"883","RT @DeSalesMedia: On 7/11: A candlelight vigil of prayer &amp; peace at Grand Army Plaza, 7:30PM w/ @BpDiMarzio @BPEricAdams &amp; @ARBernard https<U+0089><db>_","0","36:57.0","7","share","unknown","1312","TabletNewspaper","NEW YORK CITY",NA
"884","RT @DeSalesMedia: Community members hand in hand coming together in prayer. https://t.co/IBOwN8dfU1","0","55:18.0","6","share","male","543","StJoseph_BK","NEW YORK CITY",NA
